MovieID,Title,Genres,tmdbID
568,Bhaji on the Beach (1993),Comedy|Drama,14587
569,Little Big League (1994),Children's|Comedy,31504
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,41653
571,"Wedding Gift, The (1994)",Drama,53185
572,Foreign Student (1994),Drama,95743
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,23637
574,Spanking the Monkey (1994),Comedy|Drama,17600
575,"Little Rascals, The (1994)",Children's|Comedy,10897
576,Fausto (1993),Comedy,349394
577,Andre (1994),Adventure|Children's,21352
579,"Scorta, La (1993)",Thriller,68806
580,Princess Caraboo (1994),Drama,37345
581,"Celluloid Closet, The (1995)",Documentary,32562
582,Metisse (Café au Lait) (1993),Comedy,47507
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,25403
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,124304
585,"Brady Bunch Movie, The (1995)",Comedy,9066
586,Home Alone (1990),Children's|Comedy,771
587,Ghost (1990),Comedy|Romance|Thriller,251
588,Aladdin (1992),Animation|Children's|Comedy|Musical,812
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,280
590,Dances with Wolves (1990),Adventure|Drama|Western,581
591,Tough and Deadly (1995),Action|Drama|Thriller,80350
592,Batman (1989),Action|Adventure|Crime|Drama,268
593,"Silence of the Lambs, The (1991)",Drama|Thriller,274
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,408
595,Beauty and the Beast (1991),Animation|Children's|Musical,10020
596,Pinocchio (1940),Animation|Children's,10895
597,Pretty Woman (1990),Comedy|Romance,114
598,Window to Paris (1994),Comedy,41043
599,"Wild Bunch, The (1969)",Western,576
600,Love and a .45 (1994),Thriller,15477
601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,59146
602,"Great Day in Harlem, A (1994)",Documentary,124472
603,"Bye Bye, Love (1995)",Comedy,30528
604,Criminals (1996),Documentary,538286
605,One Fine Day (1996),Drama|Romance,7300
606,Candyman: Farewell to the Flesh (1995),Horror,10824
607,Century (1993),Drama,261246
608,Fargo (1996),Crime|Drama|Thriller,275
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,25059
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,11827
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,8766
612,"Pallbearer, The (1996)",Comedy,23570
613,Jane Eyre (1996),Drama|Romance,47333
614,Loaded (1994),Drama|Thriller,54850
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,51242
616,"Aristocats, The (1970)",Animation|Children's,10112
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,4307
618,Two Much (1996),Comedy|Romance,46029
619,Ed (1996),Comedy,32308
620,Scream of Stone (Schrei aus Stein) (1991),Drama,88893
621,My Favorite Season (1993),Drama,52873
623,"Modern Affair, A (1995)",Romance,123505
625,Asfour Stah (1990),Drama,44281
626,"Thin Line Between Love and Hate, A (1996)",Comedy,28121
627,"Last Supper, The (1995)",Drama|Thriller,12520
628,Primal Fear (1996),Drama|Thriller,1592
629,Rude (1995),Drama,166901
630,Carried Away (1996),Drama|Romance,36447
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,19042
632,Land and Freedom (Tierra y libertad) (1995),War,38884
633,Denise Calls Up (1995),Comedy,47449
634,Theodore Rex (1995),Comedy,36259
635,"Family Thing, A (1996)",Comedy|Drama,41852
636,Frisk (1995),Drama,40926
637,Sgt. Bilko (1996),Comedy,9099
638,Jack and Sarah (1995),Romance,2021
639,Girl 6 (1996),Comedy,61752
640,Diabolique (1996),Drama|Thriller,10988
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,11479
642,Roula (1995),Drama,398959
643,Peanuts - Die Bank zahlt alles (1996),Comedy,287305
644,Happy Weekend (1996),Comedy,339428
645,Nelly & Monsieur Arnaud (1995),Drama,12652
647,Courage Under Fire (1996),Drama|War,10684
648,Mission: Impossible (1996),Action|Adventure|Mystery,954
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,68445
650,Moll Flanders (1996),Drama,18989
651,"Superweib, Das (1996)",Comedy,10801
652,"301, 302 (1995)",Mystery,54285
653,Dragonheart (1996),Action|Adventure|Fantasy,8840
654,Und keiner weint mir nach (1996),Drama|Romance,278978
655,Mutters Courage (1995),Comedy,124625
656,Eddie (1996),Comedy,11107
657,Yankee Zulu (1994),Comedy|Drama,16417
658,Billy's Holiday (1995),Drama,70934
659,Purple Noon (1960),Crime|Thriller,10363
660,August (1996),Drama,161070
661,James and the Giant Peach (1996),Animation|Children's|Musical,10539
662,Fear (1996),Thriller,10543
663,Kids in the Hall: Brain Candy (1996),Comedy,18414
664,Faithful (1996),Comedy,47502
665,Underground (1995),War,11902
666,All Things Fair (1996),Drama,27098
667,Bloodsport 2 (1995),Action,25087
668,Pather Panchali (1955),Drama,5801
670,"World of Apu, The (Apur Sansar) (1959)",Drama,896
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3065
672,Tarantella (1995),Drama,318177
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,2300
674,Barbarella (1968),Adventure|Sci-Fi,8069
675,Hostile Intentions (1994),Action|Drama|Thriller,288173
676,They Bite (1996),Drama,187851
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,27768
679,"Run of the Country, The (1995)",Drama,221917
680,Alphaville (1965),Sci-Fi,8072
681,Clean Slate (Coup de Torchon) (1981),Crime,35797
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,88030
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,185191
684,Windows (1980),Drama,83857
685,It's My Party (1995),Drama,33245
687,Country Life (1994),Drama|Romance,124460
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,27281
690,"Promise, The (Versprechen, Das) (1994)",Romance,105045
691,Mrs. Winterbourne (1996),Comedy|Romance,40001
692,Solo (1996),Action|Sci-Fi|Thriller,29621
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama,117730
694,"Substitute, The (1996)",Action,20762
695,True Crime (1995),Mystery|Thriller,37144
696,Butterfly Kiss (1995),Thriller,48260
697,Feeling Minnesota (1996),Drama|Romance,12656
698,Delta of Venus (1994),Drama,38867
699,To Cross the Rubicon (1991),Drama,277270
700,Angus (1995),Comedy,25969
701,Daens (1992),Drama,44103
702,Faces (1968),Drama,753
703,Boys (1996),Drama,43634
704,"Quest, The (1996)",Action|Adventure,9103
705,Cosi (1996),Comedy,90214
706,Sunset Park (1996),Drama,29649
707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,10990
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,8866
709,Oliver & Company (1988),Animation|Children's,12233
710,Celtic Pride (1996),Comedy,23449
711,Flipper (1996),Adventure|Children's,36355
712,Captives (1994),Drama,37667
713,Of Love and Shadows (1994),Drama,90148
714,Dead Man (1995),Western,922
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,11876
716,Switchblade Sisters (1975),Crime,52633
717,Mouth to Mouth (Boca a boca) (1995),Comedy,62364
718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,11687
719,Multiplicity (1996),Comedy,9304
720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,503475
722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,73183
723,Two Friends (1986),Drama,131232
724,"Craft, The (1996)",Drama|Horror,9100
725,"Great White Hype, The (1996)",Comedy,20759
726,Last Dance (1996),Drama,46063
727,War Stories (1995),Documentary,365371
728,Cold Comfort Farm (1995),Comedy,32513
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,40651
731,Heaven's Prisoners (1996),Mystery|Thriller,36915
732,Original Gangstas (1996),Crime,40507
733,"Rock, The (1996)",Action|Adventure|Thriller,9802
734,Getting Away With Murder (1996),Comedy,25697
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,21588
736,Twister (1996),Action|Adventure|Romance|Thriller,664
737,Barb Wire (1996),Action|Sci-Fi,11867
738,"Garcu, Le (1995)",Drama,47119
739,Honigmond (1996),Comedy,314352
741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,9323
742,Thinner (1996),Horror|Thriller,10280
743,Spy Hard (1996),Comedy,10535
744,Brothers in Trouble (1995),Drama,124613
745,"Close Shave, A (1995)",Animation|Comedy|Thriller,532
746,Force of Evil (1948),Film-Noir,26744
747,"Stupids, The (1996)",Comedy,16299
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,10547
749,"Man from Down Under, The (1943)",Drama,245268
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,935
751,Careful (1992),Comedy,55613
752,Vermont Is For Lovers (1992),Comedy|Romance,215107
753,"Month by the Lake, A (1995)",Comedy|Drama,41007
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,35645
755,Kim (1950),Children's|Drama,110465
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,255546
757,Ashes of Time (1994),Drama,40751
758,"Jar, The (Khomreh) (1992)",Drama,275096
759,Maya Lin: A Strong Clear Vision (1994),Documentary,85778
760,Stalingrad (1993),War,11101
761,"Phantom, The (1996)",Adventure,9826
762,Striptease (1996),Comedy|Crime,9879
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,63564
764,Heavy (1995),Drama|Romance,22621
765,Jack (1996),Comedy|Drama,7095
766,I Shot Andy Warhol (1996),Drama,26890
767,"Grass Harp, The (1995)",Drama,46732
768,Someone Else's America (1995),Drama,124633
769,Marlene Dietrich: Shadow and Light (1996),Documentary,581579
771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,202425
772,Quartier Mozart (1992),Comedy,196940
773,Touki Bouki (Journey of the Hyena) (1973),Drama,77771
774,Wend Kuuni (God's Gift) (1982),Drama,181083
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,41225
776,Babyfever (1994),Comedy|Drama,188589
777,Pharaoh's Army (1995),War,87190
778,Trainspotting (1996),Drama,627
779,'Til There Was You (1997),Drama|Romance,32872
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,602
781,Stealing Beauty (1996),Drama,14553
782,"Fan, The (1996)",Thriller,9566
783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,10545
784,"Cable Guy, The (1996)",Comedy,9894
785,Kingpin (1996),Comedy,11543
786,Eraser (1996),Action|Thriller,9268
787,"Gate of Heavenly Peace, The (1995)",Documentary,52059
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,9327
789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama,123763
790,An Unforgettable Summer (1994),Drama,81949
792,"Hungarian Fairy Tale, A (1987)",Fantasy,42005
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,124306
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,183955
795,Somebody to Love (1994),Drama,44535
796,"Very Natural Thing, A (1974)",Drama,44495
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,78285
798,Daylight (1996),Action|Adventure|Thriller,11228
799,"Frighteners, The (1996)",Comedy|Horror,10779
800,Lone Star (1996),Drama|Mystery,26748
801,Harriet the Spy (1996),Children's|Comedy,38223
802,Phenomenon (1996),Drama|Romance,9294
803,Walking and Talking (1996),Romance,49963
804,She's the One (1996),Comedy|Romance,11363
805,"Time to Kill, A (1996)",Drama,1645
806,American Buffalo (1996),Drama,31546
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,77056
808,Alaska (1996),Adventure|Children's,36344
809,Fled (1996),Action|Adventure,18550
810,Kazaam (1996),Children's|Comedy|Fantasy,11511
812,Magic Hunter (1994),Drama,172198
813,Larger Than Life (1996),Comedy,34170
814,"Boy Called Hate, A (1995)",Drama,281085
815,Power 98 (1995),Action|Mystery|Thriller,109478
816,Two Deaths (1995),Drama,124645
818,"Very Brady Sequel, A (1996)",Comedy,12606
819,Stefano Quantestorie (1993),Comedy|Drama,69895
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,35206
821,"Crude Oasis, The (1995)",Romance,525936
822,Hedd Wyn (1992),Drama,151489
823,"Collectionneuse, La (1967)",Drama,4837
824,Kaspar Hauser (1993),Drama,12632
825,Echte Kerle (1996),Comedy|Romance,9098
826,Diebinnen (1995),Drama,282919
827,"Convent, The (Convento, O) (1995)",Drama,124614
828,"Adventures of Pinocchio, The (1996)",Adventure|Children's,18975
829,Joe's Apartment (1996),Comedy|Musical,11962
830,"First Wives Club, The (1996)",Comedy,2925
831,Stonewall (1995),Drama,28628
832,Ransom (1996),Drama|Thriller,3595
833,High School High (1996),Comedy,9308
834,Phat Beach (1996),Comedy,92381
835,Foxfire (1996),Drama,18555
836,Chain Reaction (1996),Action|Adventure|Thriller,12123
837,Matilda (1996),Children's|Comedy,10830
838,Emma (1996),Comedy|Drama|Romance,3573
839,"Crow: City of Angels, The (1996)",Action|Thriller,10546
840,House Arrest (1996),Comedy,18862
841,Eyes Without a Face (1959),Horror,31417
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,9431
843,Lotto Land (1995),Drama,124619
844,"Story of Xinghua, The (1993)",Drama,297645
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,48144
846,Flirt (1995),Drama,46986
847,"Big Squeeze, The (1996)",Comedy|Drama,144982
848,"Spitfire Grill, The (1996)",Drama,47907
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,10061
850,Cyclo (1995),Crime|Drama,36266
851,Basquiat (1996),Drama,549
852,Tin Cup (1996),Comedy|Romance,10478
853,Dingo (1992),Drama,66634
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,116690
855,Every Other Weekend (1990),Drama,213917
856,Mille bolle blu (1993),Comedy,145925
857,Crows and Sparrows (1949),Drama,100914
858,"Godfather, The (1972)",Action|Crime|Drama,238
859,"Hippie Revolution, The (1996)",Documentary,484245
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,159
861,Supercop (1992),Action|Thriller,11134
862,Manny & Lo (1996),Drama,88224
864,"Wife, The (1995)",Comedy|Drama,132641
865,Small Faces (1995),Drama,42758
866,Bound (1996),Crime|Drama|Romance|Thriller,9303
867,Carpool (1996),Comedy|Crime,23945
868,Death in Brunswick (1991),Comedy,37820
869,Kansas City (1996),Crime,22479
870,Gone Fishin' (1997),Comedy,9054
871,Lover's Knot (1996),Comedy,241058
872,Aiqing wansui (1994),Drama,11985
873,Shadow of Angels (Schatten der Engel) (1976),Drama,10232
874,Killer: A Journal of Murder (1995),Crime|Drama,59569
875,Nothing to Lose (1994),Drama,410921
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,38955
877,Girls Town (1996),Drama,110513
878,Bye-Bye (1995),Drama,114089
879,"Relic, The (1997)",Horror,11015
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,9306
881,First Kid (1996),Children's|Comedy,12559
882,"Trigger Effect, The (1996)",Drama|Thriller,58770
884,Sweet Nothing (1995),Drama,124851
885,Bogus (1996),Children's|Drama|Fantasy,3587
886,Bulletproof (1996),Action,10723
887,Talk of Angels (1998),Drama,56077
889,1-900 (1994),Romance,101230
890,Baton Rouge (1988),Thriller,253632
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,10987
892,Twelfth Night (1996),Comedy|Drama|Romance,44705
893,Mother Night (1996),Drama,20318
894,Liebelei (1933),Romance,43596
895,Venice/Venice (1992),Drama,79782
896,Wild Reeds (1994),Drama,26933
897,For Whom the Bell Tolls (1943),Adventure|War,27854
898,"Philadelphia Story, The (1940)",Comedy|Romance,981
899,Singin' in the Rain (1952),Musical|Romance,872
900,"American in Paris, An (1951)",Musical|Romance,2769
901,Funny Face (1957),Comedy|Musical,13320
902,Breakfast at Tiffany's (1961),Drama|Romance,164
903,Vertigo (1958),Mystery|Thriller,426
904,Rear Window (1954),Mystery|Thriller,567
905,It Happened One Night (1934),Comedy,3078
906,Gaslight (1944),Mystery|Thriller,13528
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,28288
908,North by Northwest (1959),Drama|Thriller,213
909,"Apartment, The (1960)",Comedy|Drama,284
910,Some Like It Hot (1959),Comedy|Crime,239
911,Charade (1963),Comedy|Mystery|Romance|Thriller,4808
912,Casablanca (1942),Drama|Romance|War,289
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,963
914,My Fair Lady (1964),Musical|Romance,11113
915,Sabrina (1954),Comedy|Romance,6620
916,Roman Holiday (1953),Comedy|Romance,804
917,"Little Princess, The (1939)",Children's|Drama,26531
918,Meet Me in St. Louis (1944),Musical,909
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,630
920,Gone with the Wind (1939),Drama|Romance|War,770
921,My Favorite Year (1982),Comedy,31044
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,599
923,Citizen Kane (1941),Drama,15
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,62
925,Golden Earrings (1947),Adventure|Romance,121357
926,All About Eve (1950),Drama,705
927,"Women, The (1939)",Comedy,22490
928,Rebecca (1940),Romance|Thriller,223
929,Foreign Correspondent (1940),Thriller,25670
930,Notorious (1946),Film-Noir|Romance|Thriller,303
931,Spellbound (1945),Mystery|Romance|Thriller,4174
932,"Affair to Remember, An (1957)",Romance,8356
933,To Catch a Thief (1955),Comedy|Romance|Thriller,381
934,Father of the Bride (1950),Comedy,20758
935,"Band Wagon, The (1953)",Comedy|Musical,29376
936,Ninotchka (1939),Comedy|Romance,1859
937,Love in the Afternoon (1957),Comedy|Romance,18299
938,Gigi (1958),Musical,17281
939,"Reluctant Debutante, The (1958)",Comedy|Drama,64382
940,"Adventures of Robin Hood, The (1938)",Action|Adventure,10907
941,"Mark of Zorro, The (1940)",Adventure,32093
942,Laura (1944),Crime|Film-Noir|Mystery,1939
943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,22292
944,Lost Horizon (1937),Drama,3598
945,Top Hat (1935),Comedy|Musical|Romance,3080
946,To Be or Not to Be (1942),Comedy|Drama|War,198
947,My Man Godfrey (1936),Comedy,13562
948,Giant (1956),Drama,1712
949,East of Eden (1955),Drama,220
950,"Thin Man, The (1934)",Mystery,3529
951,His Girl Friday (1940),Comedy,3085
952,Around the World in 80 Days (1956),Adventure|Comedy,2897
953,It's a Wonderful Life (1946),Drama,1585
954,Mr. Smith Goes to Washington (1939),Drama,3083
955,Bringing Up Baby (1938),Comedy,900
956,Penny Serenade (1941),Drama|Romance,43795
957,"Scarlet Letter, The (1926)",Drama,85638
958,Lady of Burlesque (1943),Comedy|Mystery,50001
959,Of Human Bondage (1934),Drama,43905
960,Angel on My Shoulder (1946),Crime|Drama,22688
961,Little Lord Fauntleroy (1936),Drama,23114
962,They Made Me a Criminal (1939),Crime|Drama,26378
963,"Inspector General, The (1949)",Musical,40206
964,Angel and the Badman (1947),Western,22356
965,"39 Steps, The (1935)",Thriller,260
966,"Walk in the Sun, A (1945)",Drama,43488
967,"Outlaw, The (1943)",Western,22613
968,Night of the Living Dead (1968),Horror|Sci-Fi,10331
969,"African Queen, The (1951)",Action|Adventure|Romance|War,488
970,Beat the Devil (1954),Comedy|Drama,22733
971,Cat on a Hot Tin Roof (1958),Drama,261
972,"Last Time I Saw Paris, The (1954)",Drama,57575
973,Meet John Doe (1941),Drama,32574
974,Algiers (1938),Drama|Romance,22657
975,Something to Sing About (1937),Comedy|Musical,76464
976,"Farewell to Arms, A (1932)",Romance|War,22649
977,Moonlight Murder (1936),Mystery,176841
979,Nothing Personal (1995),Drama|War,125587
